chrom	start	end	geneid	genename
chr4	153457580	153457668	MIR4453	NR_039658
chr4	153539780	153601149	TMEM154	NM_152680
chr4	153690506	153700882	TIGD4	NM_145720
chr4	153701106	153833509	ARFIP1	NM_001025595
chr4	153855668	153857989	LOC729870	NR_136614
chr4	153857475	153900823	FHDC1	NM_001371116
chr4	154073315	154260469	TRIM2	NM_001375517
chr4	154228621	154229963	ANXA2P1	NR_001562
chr4	154265801	154336247	MND1	NM_001253861
chr4	154387498	154557862	TMEM131L	NM_015196
chr4	154561320	154602332	LOC100419170	NR_134873
chr4	154605432	154627412	TLR2	NM_001318791
chr4	154631312	154681176	RNF175	NM_173662
chr4	154701743	154710235	SFRP2	NM_003013
chr4	155152894	155412951	DCHS2	NM_001358235
chr4	155456149	155471585	PLRG1	NM_001201564
chr4	155484132	155493915	FGB	NM_001184741
chr4	155504278	155511894	FGA	NM_000508
chr4	155525286	155533960	FGG	NM_000509
chr4	155661993	155674271	LRAT	NM_001301645
chr4	155702424	155749965	RBM46	NM_144979
chr4	156094875	156138228	NPY2R	NM_001375470
chr4	156263812	156298117	MAP9	NM_001039580
chr4	156275368	156281613	LOC102724776	NR_125937
chr4	156588000	156658209	GUCY1A1	NM_001130685
chr4	156680173	156728926	GUCY1B1	NM_001291955
chr4	156750881	156787429	ASIC5	NM_017419
chr4	156824848	156841558	TDO2	NM_005651
chr4	156845270	156875018	CTSO	NM_001334
chr4	157681606	157892951	PDGFC	NR_036641
chr4	157997277	158093242	GLRB	NM_001166061
chr4	158141736	158287226	GRIA2	NM_001083619
chr4	158493642	158497303	LINC02433	NR_026992
chr4	159045626	159094177	GASK1B	NM_001031700
chr4	159091904	159124029	FAM198B-AS1	NR_147407
chr4	159131638	159176565	TMEM144	NM_018342
chr4	159442866	159574521	RXFP1	NM_001253733
chr4	159587827	159593208	C4orf46	NR_077234
chr4	159593448	159630775	ETFDH	NM_004453
chr4	159630279	159644548	PPID	NM_005038
chr4	159690178	159829202	FNIP2	NM_020840
chr4	159814286	159956381	C4orf45	NM_152543
chr4	160025203	160281325	RAPGEF2	NM_001351724
chr4	160049954	160050046	MIR3688-1	NR_037459
chr4	160049957	160050043	MIR3688-2	NR_039963
chr4	160587658	160698936	LINC02233	NR_146278
chr4	162305044	163085186	FSTL5	NM_001128427
chr4	162943885	162968702	LOC101928052	NR_125888
chr4	164047860	164088042	NAF1	NM_001128931
chr4	164245114	164253748	NPY1R	NM_000909
chr4	164264999	164273086	NPY5R	NM_001317092
chr4	164392247	164394906	TKTL2	NM_032136
chr4	164415842	164441691	TMA16	NM_018352
chr4	164445450	165304407	MARCHF1	NM_001166373
chr4	165118159	165118863	ANP32C	NM_012403
chr4	165675283	165724947	SMIM31	NM_001352885
chr4	165798330	165818679	APELA	NM_001297550
chr4	165875598	165898809	TRIM61	NM_001012414
chr4	165878100	165880283	FAM218A	NR_160935
chr4	165953151	165962901	TRIM60	NM_152620
chr4	165991760	166034012	TMEM192	NM_001100389
chr4	166128713	166244299	KLHL2	NM_007246
chr4	166198944	166201175	GK3P	NR_026575
chr4	166248818	166264314	MSMO1	NM_001017369
chr4	166300160	166419699	CPE	NM_001873
chr4	166307394	166307489	MIR578	NR_030304
chr4	166605791	166683930	LINC01179	NR_121676
chr4	166651931	166664223	LOC101928131	NR_121677
chr4	166794389	167025609	TLL1	NM_012464
chr4	167654536	168155741	SPOCK3	NM_001204352
chr4	169013688	169108887	ANXA10	NM_007193
chr4	169137445	169239903	DDX60	NM_017631
chr4	169277886	169401665	DDX60L	NM_001012967
chr4	169418203	169849590	PALLD	NM_001166108
chr4	169908742	169931406	CBR4	NM_032783
chr4	170015410	170192107	SH3RF1	NM_020870
chr4	170313960	170533734	NEK1	NM_001199397
chr4	170541729	170644822	CLCN3	NM_173872
chr4	170650621	170679095	HPF1	NM_017867
chr4	170838912	170897053	LINC02275	NR_037878
chr4	170907753	170947546	MFAP3L	NM_001301647
chr4	170981373	171011538	AADAT	NM_001286683
chr4	171147742	171204873	LINC01612	NR_125889
chr4	171663620	171664886	LINC02382	NR_134683
chr4	171961753	171980311	LINC02431	NR_038838
chr4	172107335	172107443	MIR6082	NR_106730
chr4	172523834	172559914	LINC02174	NR_147157
chr4	172733289	172734758	LOC441052	NR_134656
chr4	172734555	173962710	GALNTL6	NM_001034845
chr4	173555836	173648029	GALNTL6-AS1	NR_125894
chr4	174053084	174090803	LOC101930370	NR_134242
chr4	174089962	174245118	GALNT7	NM_017423
chr4	174189311	174189384	MIR548T	NR_036093
chr4	174252527	174255509	HMGB2	NM_002129
chr4	174292105	174298683	SAP30	NM_003864
chr4	174305852	174440295	SCRG1	NM_001329597
chr4	174447242	174451380	HAND2	NM_021973
chr4	174451522	174512406	HAND2-AS1	NR_136196
chr4	174818424	174850676	LINC02269	NR_146487
chr4	175015811	175141549	LINC02268	NR_125896
chr4	175157810	175204818	FBXO8	NM_012180
chr4	175205055	175254531	CEP44	NM_001145314
chr4	175344946	175345015	MIR4276	NR_036236
chr4	175411328	175444049	HPGD	NM_001256307
chr4	175558071	175750398	GLRA3	NM_001042543
chr4	175752879	175797115	LOC101928551	NR_125900
chr4	175839509	175899331	ADAM29	NM_014269
chr4	176554088	176923842	GPM6A	NM_001261447
chr4	176711458	176733340	LOC101928590	NR_125901
chr4	176986992	177103966	WDR17	NM_181265
chr4	177105731	177116736	SPATA4	NM_144644
chr4	177134826	177190373	ASB5	NM_080874
chr4	177241117	177253396	SPCS3	NM_021928
chr4	177604689	177714076	VEGFC	NM_005429
chr4	177796856	177801754	LINC02509	NR_149104
chr4	178231028	178284090	NEIL3	NM_018248
chr4	178351928	178363657	AGA	NR_033655
chr4	178649911	178911904	LINC01098	NR_028342
chr4	178733200	178829090	LINC01099	NR_108092
chr4	181985243	182080302	LINC00290	NR_033918
chr4	182182169	182186182	LINC02500	NR_149139
chr4	182741158	182751126	TEMN3-AS1	NR_147188
chr4	183059813	183065668	TENM3-AS1	NR_027107
chr4	183090446	183090531	MIR1305	NR_031640
chr4	183164555	183724177	TENM3	NM_001080477
chr4	183811244	183838630	DCTD	NM_001351748
chr4	183958818	183961272	FAM92A1P2	NR_003612
chr4	184018174	184020352	WWC2-AS2	NR_024008
chr4	184020410	184241929	WWC2	NM_024949
chr4	184154781	184161787	WWC2-AS1	NR_126473
chr4	184239220	184241429	CLDN22	NM_001111319
chr4	184242917	184243579	CLDN24	NM_001185149
chr4	184365789	184370217	CDKN2AIP	NM_001317343
chr4	184415890	184425668	LOC389247	NR_033995
chr4	184426211	184433582	ING2	NM_001564
chr4	184560788	184580338	RWDD4	NM_152682
chr4	184580420	184634747	TRAPPC11	NM_199053
chr4	184719175	184944683	STOX2	NR_132761
chr4	185009859	185139026	ENPP6	NM_153343
chr4	185262184	185275130	LINC02363	NR_040108
chr4	185286714	185303460	LINC02362	NR_125933
chr4	185308883	185395704	IRF2	NM_002199
chr4	185427614	185458737	LINC02427	NR_147158
chr4	185505247	185546026	LINC02365	NR_131967
chr4	185548850	185570629	CASP3	NM_001354777
chr4	185570892	185616105	PRIMPOL	NM_001345893
chr4	185615241	185655250	CENPU	NM_024629
chr4	185676749	185747268	ACSL1	NM_001286711
chr4	185719453	185720200	SLED1	NR_003542
chr4	185764450	185776806	MIR3945HG	NR_132989
chr4	185772167	185772264	MIR3945	NR_037510
chr4	185814154	185820615	LINC01093	NR_039975
chr4	185859537	185859594	MIR4455	NR_039660
chr4	185939995	185941958	HELT	NM_001300782
chr4	185973050	186028402	LINC02436	NR_147059
chr4	186064420	186071536	SLC25A4	NM_001151
chr4	186080819	186125154	CFAP97	NM_020827
chr4	186125391	186285125	SNX25	NM_001317781
chr4	186285032	186300152	LRP2BP	NM_018409
chr4	186317995	186321391	ANKRD37	NM_181726
chr4	186320694	186347139	UFSP2	NR_028085
chr4	186350488	186370982	C4orf47	NM_001114357
chr4	186366338	186392887	CCDC110	NM_152775
chr4	186392585	186393416	LOC105377590	NR_133944
chr4	186421815	186456712	PDLIM3	NR_047562
chr4	186506598	186877526	SORBS2	NM_001270771
chr4	186990309	187006252	TLR3	NM_003265
chr4	187025858	187096444	FAM149A	NM_001367768
chr4	187110186	187112644	FLJ38576	NR_046264
chr4	187112721	187134617	CYP4V2	NM_207352
chr4	187148661	187179625	KLKB1	NM_000892
chr4	187187343	187210835	F11	NM_000128
chr4	187207252	187422212	F11-AS1	NR_033900
chr4	187454809	187476721	MTNR1A	NM_005958
chr4	187508948	187645010	FAT1	NM_005245
chr4	188123140	188134029	LINC02374	NR_147159
chr4	188225237	188426767	LOC339975	NR_038931
chr4	188291802	188293074	LINC02514	NR_149103
chr4	188454033	188593795	LINC02492	NR_110436
chr4	188916925	188926200	ZFP42	NM_001304358
chr4	189012426	189030757	TRIML2	NM_173553
chr4	189060595	189068894	TRIML1	NM_178556
chr4	189376732	189523062	LINC01060	NR_033869
chr4	189697811	189706665	LINC02508	NR_149102
chr4	190580760	190582640	LINC01262	NR_121679
chr4	190598969	190601527	LOC105379514	NR_135513
chr4	190685545	190861888	FRG1-DT	NR_149039
chr4	190802670	190806022	LINC01596	NR_132380
chr4	190862027	190884346	FRG1	NM_004477
chr4	190945506	190948412	FRG2	NM_001005217
chr4	190985657	190989019	DBET	NR_121644
chr4_ctg9_hap1	6027	45730	YTHDC1	NM_133370
chr4_ctg9_hap1	393963	409992	UGT2B10	NM_001144767
chr4_ctg9_hap1	506433	529773	UGT2A3	NR_024010
chr4_gl000193_random	49163	88375	LINC01667	NR_038377
chr4_gl000194_random	53589	115073	MAFIP	NR_046439
chr5	92283	190081	PLEKHG4B	NM_052909
chr5	191610	196449	LRRC14B	NM_001080478
chr5	196983	218268	CCDC127	NM_145265
chr5	218338	257197	SDHA	NM_001330758
chr5	269671	271639	HRAT5	NR_104613
chr5	271736	315089	PDCD6	NM_001267558
chr5	304291	438405	AHRR	NM_020731
chr5	441951	443275	EXOC3-AS1	NR_126522
chr5	443291	467404	EXOC3	NM_007277
chr5	470571	524564	SLC9A3	NM_001284351
chr5	470625	473080	PP7080	NR_024158
chr5	473351	481006	SLC9A3-AS1	NR_125375
chr5	535955	535997	MIR4456	NR_039661
chr5	602284	612325	LOC100996325	NR_103444
chr5	612455	668859	CEP72	NR_164122
chr5	659977	693467	TPPP	NM_007030
chr5	710470	784844	ZDHHC11B	NR_147095
chr5	795720	851101	ZDHHC11	NM_024786
chr5	863856	892916	BRD9	NM_001317951
chr5	892999	918235	TRIP13	NM_004237
chr5	987292	997455	LOC100506688	NR_104614
chr5	1008917	1039058	NKD2	NM_033120
chr5	1050499	1112178	SLC12A7	NM_006598
chr5	1063011	1063089	MIR4635	NR_039778
chr5	1173211	1178720	CTD-3080P12.3	NR_109911
chr5	1201710	1225226	SLC6A19	NM_001003841
chr5	1225496	1246304	SLC6A18	NM_182632
chr5	1253263	1295183	TERT	NM_001193376
chr5	1309425	1309492	MIR4457	NR_039662
chr5	1317867	1345214	CLPTM1L	NM_030782
chr5	1363697	1380188	LINC01511	NR_125810
chr5	1392911	1445555	SLC6A3	NM_001044
chr5	1461542	1524075	LPCAT1	NM_024830
chr5	1510877	1510971	MIR6075	NR_106723
chr5	1572073	1594646	SDHAP3	NR_003263
chr5	1597672	1634120	LOC728613	NR_003713
chr5	1708900	1708983	MIR4277	NR_036240
chr5	1798499	1799951	MRPL36	NM_032479
chr5	1801521	1816719	NDUFS6	NM_004553
chr5	1856084	1856682	LINC02116	NR_104602
chr5	1877541	1887293	IRX4	NM_001278632
chr5	1887445	1900604	CTD-2194D22.4	NR_109912
chr5	2303834	2312315	LOC100506858	NR_104616
chr5	2712705	2715351	LSINCT5	NR_145480
chr5	2745959	2751791	IRX2	NM_001134222
chr5	2752007	2758692	C5orf38	NM_001306149
chr5	2917968	2920642	LOC105374620	NR_136207
chr5	3177949	3181346	LINC01377	NR_104617
chr5	3417266	3536208	LINC01019	NR_033898
chr5	3452930	3461774	LINC02162	NR_147000
chr5	3496486	3504118	LINC01017	NR_104618
chr5	3595946	3601517	IRX1	NM_024337
chr5	4773594	4774978	LINC02114	NR_104619
chr5	5034472	5070115	LINC01020	NR_026994
chr5	5069305	5078424	LINC02121	NR_134266
chr5	5132198	5140167	CTD-2297D10.2	NR_109915
chr5	5140443	5320417	ADAMTS16	NR_136935
chr5	5422790	5490333	ICE1	NM_015325
chr5	6310554	6337405	LINC02145	NR_028351
chr5	6371987	6378660	MED10	NM_032286
chr5	6448972	6496836	UBE2QL1	NM_001145161
chr5	6582249	6588613	LINC01018	NR_024423
chr5	6599352	6633157	NSUN2	NM_017755
chr5	6633553	6674496	SRD5A1	NM_001047
chr5	6686438	6707824	LINC02102	NR_103771
chr5	6713545	6757157	TENT4A	NM_001171805
chr5	6795993	6826841	LINC02236	NR_146281
chr5	6827966	6828034	MIR4278	NR_036242
chr5	7301443	7306827	LOC442132	NR_033906
chr5	7347099	7348090	LINC02123	NR_134277
chr5	7396251	7830194	ADCY2	NM_020546
chr5	7830491	7851246	C5orf49	NM_001089584
chr5	7859272	7869150	FASTKD3	NR_036553
chr5	7869261	7901226	MTRR	NR_157175
chr5	8333596	8457677	LINC02226	NR_039984
chr5	8457800	8463209	MIR4458HG	NR_039989
chr5	8461038	8461112	MIR4458	NR_039663
chr5	8839844	8881636	LINC02199	NR_109932
chr5	9035145	9546187	SEMA5A	NM_003966
chr5	9053928	9054007	MIR4636	NR_039779
chr5	9511445	9518198	SEMA5A-AS1	NR_109935
chr5	9546312	9550409	SNHG18	NR_045196
chr5	9548939	9549026	SNORD123	NR_003689
chr5	9629109	9630463	TAS2R1	NM_019599
chr5	9641427	9903936	LINC02112	NR_027112
chr5	9854489	9857721	LINC02221	NR_147004
chr5	10225620	10250021	ATPSCKMT	NM_001258388
chr5	10250033	10266524	CCT5	NM_001306153
chr5	10277707	10308014	CMBL	NM_138809
chr5	10353807	10440500	MARCHF6	NM_001270660
chr5	10402476	10402543	MIR10397	NR_162106
chr5	10440847	10441963	ROPN1L-AS1	NR_102746
chr5	10441991	10465138	ROPN1L	NM_001201466
chr5	10478149	10478257	MIR6131	NR_106747
chr5	10493639	10502840	LINC02212	NR_104606
chr5	10505102	10522196	LINC02213	NR_134289
chr5	10564182	10657928	ANKRD33B	NM_001164440
chr5	10679342	10761346	DAP	NM_001291963
chr5	10971949	11904558	CTNND2	NM_001288717
chr5	12574969	12805295	LINC01194	NR_033383
chr5	12877584	13032998	LINC02220	NR_147005
chr5	13690438	13944589	DNAH5	NM_001369
chr5	14143451	14510313	TRIO	NM_007118
chr5	14464092	14464176	SNORD170	NR_145815
chr5	14581901	14616287	OTULINL	NM_019018
chr5	14664827	14699959	OTULIN	NM_138348
chr5	14704909	14871887	ANKH	NM_054027
chr5	14712803	14716638	LOC100130744	NR_046285
chr5	14826038	14826121	MIR4637	NR_039780
chr5	15191755	15266669	LINC02149	NR_109944
chr5	15500289	15939902	FBXL7	NM_012304
chr5	15602298	15615111	CTD-2350J17.1	NR_109945
chr5	15935291	15935369	MIR887	NR_030616
chr5	16067248	16179900	MARCHF11	NM_001102562
chr5	16180350	16187170	LOC401176	NR_149044
chr5	16373470	16441211	LINC02150	NR_104625
chr5	16451628	16465909	ZNF622	NM_033414
chr5	16473147	16617167	RETREG1	NM_001034850
chr5	16616035	16630078	LOC101929524	NR_109946
chr5	16662016	16936397	MYO10	NM_012334
chr5	17130137	17217531	BASP1-AS1	NR_027253
chr5	17156039	17156101	MIR10522	NR_162112
chr5	17216932	17276954	BASP1	NM_001271606
chr5	17379015	17387419	LINC02111	NR_033975
chr5	17404128	17441803	LINC02217	NR_134275
chr5	17444119	17484055	LINC02218	NR_134270
chr5	17491076	17492185	H3Y2	NM_001371919
chr5	17654977	17655958	H3Y1	NM_001355258
chr5	17807383	17930598	LINC02223	NR_134286
chr5	19471405	20575822	CDH18	NM_001291956
chr5	20305660	20332555	CDH18-AS1	NR_146519
chr5	20611949	20937802	LINC02241	NR_149120
chr5	20612734	20615644	LINC02146	NR_147185
chr5	21459589	21589481	GUSBP1	NR_027026
chr5	21750785	22853453	CDH12	NM_001364104
chr5	22142461	22152379	PMCHL1	NR_003921
chr5	23507718	23528706	PRDM9	NM_020227
chr5	23951457	24178374	C5orf17	NR_131245
chr5	24487209	24645087	CDH10	NM_006727
chr5	24835389	24840692	LINC02239	NR_037896
chr5	25126414	25190765	LINC02228	NR_147006
chr5	25191062	25302389	LINC02211	NR_136209
chr5	26880706	27038693	CDH9	NM_016279
chr5	27472399	27496508	PURPL	NR_038848
chr5	28286496	28287772	LINC02103	NR_134265
chr5	28926977	28927420	LSP1P3	NR_033961
chr5	29065351	29073330	LOC101929645	NR_109948
chr5	29143610	29173082	LINC02109	NR_130777
chr5	29380196	29396083	LINC02064	NR_104628
chr5	29880667	29882210	LOC105374704	NR_134264
chr5	31193793	31329253	CDH6	NM_004932
chr5	31400601	31532200	DROSHA	NM_013235
chr5	31532373	31555165	C5orf22	NR_134298
chr5	31639238	32111038	PDZD2	NM_178140
chr5	31936208	31936265	MIR4279	NR_036241
chr5	32124822	32174425	GOLPH3	NM_022130
chr5	32227113	32313045	MTMR12	NM_001294343
chr5	32354456	32444846	ZFR	NM_016107
chr5	32394484	32394581	MIR579	NR_030305
chr5	32585663	32604185	SUB1	NM_006713
chr5	32690978	32791825	NPR3	NM_001364458
chr5	32947549	32962573	LINC02120	NR_033832
chr5	33229841	33255659	LINC02160	NR_147008
chr5	33440802	33468196	TARS1	NM_001258437
chr5	33523640	33892095	ADAMTS12	NM_001324512
chr5	33936491	33939023	RXFP3	NM_016568
chr5	33944728	33984798	SLC45A2	NM_016180
chr5	33986270	34008155	AMACR	NM_014324
chr5	33987091	34124633	C1QTNF3-AMACR	NR_037951
chr5	34017963	34244829	C1QTNF3	NR_146599
chr5	34189686	34194309	LOC646652	NR_157803
chr5	34656433	34832717	RAI14	NM_001145522
chr5	34839269	34900606	TTC23L	NM_144725
chr5	34905366	34915609	RAD1	NR_026591
chr5	34915816	34926101	BRIX1	NM_018321
chr5	34929664	34959069	DNAJC21	NM_001012339
chr5	34998207	35048054	AGXT2	NM_001306173
chr5	35055807	35230589	PRLR	NM_000949
chr5	35617965	35814713	SPEF2	NM_024867
chr5	35856993	35879705	IL7R	NR_120485
chr5	35904398	35938881	CAPSL	NM_144647
chr5	35938903	35940093	LOC100506406	NR_104630
chr5	35951108	35991492	UGT3A1	NM_152404
chr5	36035123	36066984	UGT3A2	NM_174914
chr5	36098509	36151989	LMBRD2	NM_001007527
chr5	36147994	36148090	MIR580	NR_030306
chr5	36152213	36184421	SKP2	NM_005983
chr5	36192691	36242381	NADK2	NM_001287341
chr5	36247019	36302004	RANBP3L	NM_001323275
chr5	36606457	36688436	SLC1A3	NM_001289940
chr5	36871463	36876796	NIPBL-DT	NR_046262
chr5	36876871	37066515	NIPBL	NM_133433
chr5	37106330	37249530	CPLANE1	NM_023073
chr5	37249148	37250748	LOC105374727	NR_134263
chr5	37288239	37371208	NUP155	NM_004298
chr5	37379420	37753533	WDR70	NM_018034
chr5	37812779	37840143	GDNF	NM_000514
chr5	37839986	37875900	GDNF-AS1	NR_145476
chr5	37948593	37951156	LINC02110	NR_134262
chr5	38025799	38184034	LINC02107	NR_147009
chr5	38148582	38153817	LINC02119	NR_134272
chr5	38258661	38465582	EGFLAM	NM_152403
chr5	38282371	38291088	EGFLAM-AS4	NR_046219
chr5	38399916	38403573	EGFLAM-AS2	NR_102750
chr5	38474770	38595507	LIFR	NM_002310
chr5	38556888	38671318	LIFR-AS1	NR_103554
chr5	38557604	38557663	MIR3650	NR_037423
chr5	38693315	38845931	OSMR-AS1	NR_109951
chr5	38710469	38720375	LINC01265	NR_104631
chr5	38846114	38935743	OSMR	NM_001323506
chr5	38938023	39074501	RICTOR	NM_001285440
chr5	39105354	39270751	FYB1	NM_001243093
chr5	39284243	39364597	C9	NM_001737
chr5	39371776	39425335	DAB2	NM_001244871
chr5	39520533	39524810	LINC02104	NR_104632
chr5	40052393	40053426	LINC00603	NR_104633
chr5	40680017	40693837	PTGER4	NM_000958
chr5	40711678	40756063	TTC33	NM_012382
chr5	40759481	40798297	PRKAA1	NM_006251
chr5	40825365	40835324	RPL37	NM_000997
chr5	40832758	40832837	SNORD72	NR_002583
chr5	40841469	40855456	CARD6	NM_032587
chr5	40909599	40984745	C7	NM_000587
chr5	40998122	41071444	MROH2B	NM_173489
chr5	41142248	41261571	C6	NM_001115131
chr5	41307054	41510703	PLCXD3	NM_001005473
chr5	41730167	41870527	OXCT1	NM_000436
chr5	41870132	41872338	OXCT1-AS1	NR_046635
chr5	41904446	41921738	C5orf51	NM_175921
chr5	41925383	41941842	FBXO4	NM_012176
chr5	42155935	42175447	LOC101926960	NR_104635
chr5	42423541	42721980	GHR	NM_000163
chr5	42756920	42802541	CCDC152	NM_001134848
chr5	42799982	42812178	SELENOP	NM_001093726
chr5	42985501	42993435	FLJ32255	NR_104643
chr5	43014831	43067541	LOC648987	NR_104651
chr5	43039182	43040447	ANXA2R	NM_001014279
chr5	43042236	43045370	LOC153684	NR_015447
chr5	43065289	43067073	LOC100132356	NR_034127
chr5	43067125	43093660	LOC100506639	NR_102752
chr5	43121016	43176424	ZNF131	NM_001330706
chr5	43192327	43280952	NIM1K	NM_153361
chr5	43287572	43313514	HMGCS1	NM_001324220
chr5	43376748	43412493	CCL28	NM_001301874
chr5	43444354	43483967	TMEM267	NM_022483
chr5	43486811	43515250	C5orf34	NM_198566
chr5	43526370	43557521	PAIP1	NM_183323
chr5	43573287	43603332	NNT-AS1	NR_073113
chr5	43602777	43707498	NNT	NM_012343
chr5	44300354	44389522	FGF10	NM_004465
chr5	44388834	44414091	FGF10-AS1	NR_108034
chr5	44495246	44510384	LINC02224	NR_131946
chr5	44744430	44808895	MRPS30-DT	NR_109862
chr5	44809049	44815616	MRPS30	NM_016640
chr5	45255050	45696482	HCN1	NM_021072
chr5	49692026	49737122	EMB	NM_198449
chr5	49961765	50142353	PARP8	NM_001178055
chr5	50265051	50266021	LINC02106	NR_104653
chr5	50668571	50679166	LOC642366	NR_046243
chr5	50679282	50690563	ISL1	NM_002202
chr5	51303865	51339743	LINC02118	NR_147166
chr5	52083750	52099878	PELO	NM_015946
chr5	52083750	52255039	ITGA1	NM_181501
chr5	52285182	52390609	ITGA2	NR_073103
chr5	52391509	52405587	MOCS2	NM_004531
chr5	52405672	52410956	LOC257396	NR_034107
chr5	52776459	52782964	FST	NM_013409
chr5	52856469	52979168	NDUFS4	NM_002495
chr5	53071881	53115512	LINC02105	NR_147167
chr5	53179772	53606403	ARL15	NM_019087
chr5	53247334	53247429	MIR581	NR_030307
chr5	53616774	53710955	LINC01033	NR_126379
chr5	53751529	53752207	HSPB3	NM_006308
chr5	53813589	53842416	SNX18	NM_001102575
chr5	53955987	54040086	LOC102467080	NR_104658
chr5	54273695	54281421	ESM1	NM_001135604
chr5	54317127	54319997	LOC102467081	NR_104662
chr5	54320084	54330397	GZMK	NM_002104
chr5	54398474	54406080	GZMA	NM_006144
chr5	54408799	54469005	CDC20B	NM_001145734
